,0
1752,5.0250726
1753,3.9137495
1754,4.904411
1755,2.7641664
1756,0.8918544
1757,2.7016268
1758,0.064158544
1759,23.535656
1760,0.6686493
1761,7.838343
1762,21.585775
1763,4.0546136
1764,4.1778283
1765,0.9914813
1766,14.702469
1767,2.2681763
1768,3.2325864
1769,3.7334833
1770,24.06333
1771,10.044769
1772,14.884586
1773,4.6529884
1774,14.656894
1775,2.1185603
1776,15.522564
1777,0.030121274
1778,0.2885502
1779,4.5361776
1780,4.018261
1781,12.306117
1782,0.0017770231
1783,0.9106945
1784,1.1676832
1785,0.10383129
1786,7.6710606
1787,1.0600419
1788,4.5707674
1789,4.786104
1790,2.450098
1791,3.1174152
1792,20.286161
1793,17.903866
1794,5.037443
1795,3.1143813
1796,0.13373202
1797,3.441103
1798,1.3753209
1799,6.0059214
1800,3.2241695
1801,5.557229
1802,9.940078
1803,5.305537
1804,0.6995803
1805,1.8705877
1806,22.984653
1807,0.919793
1808,1.1113428
1809,0.26151055
1810,10.13927
1811,3.8931906
1812,1.974899
1813,1.0777475
1814,1.8712707
1815,16.988855
1816,4.409446
1817,16.34914
1818,8.364252
1819,4.30123
1820,14.843337
1821,4.4980807
1822,-0.048096165
1823,4.795704
1824,0.5863043
1825,5.4702115
1826,1.9212857
1827,-0.16618237
1828,24.720798
1829,2.4072547
1830,1.471619
1831,4.5554767
1832,0.5694698
1833,18.621538
1834,18.21596
1835,-0.1044569
1836,0.057100773
1837,1.1239783
1838,9.458648
1839,7.7151985
1840,3.0227656
1841,-0.025534391
1842,0.60156536
1843,2.1512945
1844,0.58733964
1845,0.10884131
1846,4.178808
1847,0.10489763
1848,0.15975833
1849,1.4955729
1850,2.51191
1851,2.5169985
1852,0.19066265
1853,1.3829745
1854,5.6004095
1855,1.1151615
1856,6.057239
1857,0.4988421
1858,0.60728693
1859,5.6294494
1860,6.7402234
1861,1.1103798
1862,5.972579
1863,4.901119
1864,17.111654
1865,-0.12306169
1866,20.410538
1867,21.965479
1868,12.512498
1869,4.0377936
1870,1.3191895
1871,2.2980998
1872,4.922409
1873,17.067799
1874,1.2398875
1875,-0.04763618
1876,19.515978
1877,0.9322746
1878,2.065284
1879,9.624309
1880,12.540039
1881,0.30179518
1882,-0.035379186
1883,0.4356937
1884,14.636233
1885,7.511839
1886,11.546302
1887,1.6571783
1888,0.8887075
1889,1.9857209
1890,8.333386
1891,2.0567846
1892,0.57293904
1893,2.413284
1894,0.3617277
1895,21.663263
1896,5.9332604
1897,2.1346817
1898,0.6652293
1899,16.681793
1900,10.217516
1901,1.7787297
1902,1.0128479
1903,-0.24338138
1904,9.339456
1905,2.1168997
1906,4.720465
1907,25.168262
1908,20.864035
1909,2.7382782
1910,0.28191727
1911,24.14435
1912,1.100307
1913,1.5753683
1914,0.4207595
1915,2.9100177
1916,1.1732459
1917,8.023361
1918,17.9403
1919,2.0728164
1920,1.1823567
1921,1.6876729
1922,0.050431527
1923,1.5296525
1924,7.1634083
1925,5.3989697
1926,0.4479755
1927,0.89349973
1928,3.9344845
1929,16.727377
1930,4.048223
1931,9.223277
1932,8.623595
1933,1.1958632
1934,2.684474
1935,2.9762113
1936,1.5659368
1937,0.13004598
1938,12.054326
1939,3.6991882
1940,20.341026
1941,4.8571663
1942,3.9955974
1943,1.036915
1944,18.54895
1945,2.5201263
1946,0.7488836
1947,0.47065163
1948,1.9597875
1949,2.4811776
1950,0.024462514
1951,1.0952041
1952,0.9271388
1953,0.15912217
1954,13.652843
1955,1.0900236
1956,0.70988154
1957,0.3681637
1958,0.48215318
1959,13.288186
1960,1.3078938
1961,0.3400095
1962,0.9871317
1963,0.6312611
1964,1.7808923
1965,16.39044
1966,14.440566
1967,0.24575272
1968,1.3917757
1969,14.578012
1970,5.053671
1971,-0.010598987
1972,12.444777
1973,22.723465
1974,0.621806
1975,6.976416
1976,1.8076915
1977,5.139082
1978,0.09883124
1979,14.652042
1980,8.523711
1981,13.924934
1982,22.393164
1983,-0.25254253
1984,8.225135
1985,0.6412481
1986,0.60925084
1987,11.1390295
1988,2.3860872
1989,8.053021
1990,0.83072317
1991,1.3208874
1992,0.8383422
1993,3.449216
1994,21.075195
1995,1.2876669
1996,1.6663042
1997,0.9788418
1998,9.833595
1999,14.829096
2000,18.667793
2001,2.065051
2002,2.8924842
2003,0.13703822
2004,9.956581
2005,8.832155
2006,23.016777
2007,4.623278
2008,5.364128
2009,1.8077548
2010,1.9393343
2011,24.439682
2012,3.6484487
2013,1.5265874
2014,22.88113
2015,6.8507466
2016,8.793969
2017,1.5320486
2018,1.9315774
2019,1.9361266
2020,1.1797358
2021,16.00055
2022,2.4880393
2023,3.943911
2024,7.0302186
2025,15.9133415
2026,17.602533
2027,1.3764914
2028,0.21637753
2029,3.193285
2030,0.82342887
2031,0.9362948
2032,15.702806
2033,1.9723144
2034,4.357679
2035,14.879646
2036,16.437399
2037,0.54490614
2038,2.2081466
2039,11.572734
2040,0.69736254
2041,2.494517
2042,4.417219
2043,2.237382
2044,0.5229187
2045,1.9026526
2046,23.996283
2047,0.47263387
2048,1.2903993
2049,3.2885382
2050,0.5726723
2051,4.7934585
2052,0.8098444
2053,12.070898
2054,3.7849147
2055,1.6677557
2056,14.0381975
2057,0.4565391
2058,4.5080867
2059,20.860386
2060,2.4899619
2061,17.721087
2062,13.949487
2063,1.6336706
2064,10.463791
2065,1.9971195
2066,16.239471
2067,16.802292
2068,0.37710723
2069,5.7320166
2070,14.072612
2071,15.286098
2072,19.728344
2073,22.01377
2074,0.33372766
2075,4.369085
2076,3.144945
2077,0.9699451
2078,15.509795
2079,23.181244
2080,3.7280025
2081,5.5615807
2082,12.926964
2083,-0.015849188
2084,0.8622767
2085,15.763629
2086,16.413105
2087,2.8189704
2088,13.511492
2089,5.6604586
2090,3.9215693
2091,14.782893
2092,7.4106092
2093,1.1138852
2094,0.8794441
2095,-0.012106985
2096,0.45415276
2097,21.248047
2098,0.3317113
2099,17.810001
2100,0.42792273
2101,0.40543732
2102,1.5860995
2103,4.9428296
2104,3.4442756
2105,3.2964532
2106,0.86339664
2107,1.0288608
2108,5.9801383
2109,0.06901312
2110,4.9746118
2111,12.536168
2112,18.647392
2113,3.4023945
2114,6.278667
2115,20.175152
2116,15.9381895
2117,0.98682725
2118,-0.27838108
2119,0.32350022
2120,0.8065827
2121,19.875292
2122,2.0745413
2123,17.665874
2124,16.387283
2125,7.3493104
2126,0.051001318
2127,2.0574515
2128,5.111101
2129,0.4081835
2130,0.41006055
2131,21.876625
2132,15.199835
2133,4.2139006
2134,4.3245955
2135,2.4696207
2136,22.851622
2137,19.48397
2138,14.92862
2139,24.985174
2140,1.2500447
2141,0.67308366
2142,2.0433109
2143,1.5013756
2144,0.38132364
2145,13.333819
2146,17.73026
2147,5.882775
2148,6.475334
2149,8.393664
2150,19.436167
2151,0.33852607
2152,1.0755258
2153,0.5728914
2154,3.751329
2155,0.35047168
2156,12.794778
2157,18.763609
2158,0.91058934
2159,16.052433
2160,0.058061905
2161,19.488539
2162,15.979068
2163,2.051899
2164,2.945287
2165,21.442955
2166,1.7860875
2167,1.0722831
2168,0.43464684
2169,24.402922
2170,6.80495
2171,14.641583
2172,5.0159087
2173,13.925899
2174,4.4432926
2175,5.70205
2176,3.8833241
2177,1.4824603
2178,2.4904447
2179,20.247814
2180,15.68172
2181,10.728231
2182,19.697975
2183,0.32339203
2184,1.7666692
2185,1.2576058
2186,4.8074174
2187,4.7244015
2188,4.419717
2189,1.4376396
2190,14.517778
2191,0.03694515
2192,4.2397685
2193,12.020146
2194,15.725842
2195,13.357514
2196,24.169004
2197,2.8370407
2198,7.1325626
2199,2.4065251
2200,1.2266908
2201,20.627783
2202,16.276575
2203,23.121204
2204,0.77691543
2205,4.012467
2206,0.178168
2207,0.19897696
2208,1.9000248
2209,2.0763295
2210,20.25398
2211,-0.058567047
2212,2.5415199
2213,8.123426
2214,20.453655
2215,1.4373229
2216,16.40794
2217,0.5633607
2218,0.8119843
2219,6.2958026
2220,0.9208944
2221,3.0242386
2222,11.611186
2223,20.982338
2224,1.4423683
2225,2.7463095
2226,13.298557
2227,0.87860537
2228,1.6645848
2229,11.9895115
2230,21.292507
2231,16.275286
2232,2.2726321
2233,1.2022105
2234,4.9923453
2235,1.686139
2236,1.324425
2237,1.799363
2238,1.204631
2239,17.55801
2240,23.412226
2241,14.9359
2242,0.582585
2243,1.954187
2244,1.7923981
2245,17.835464
2246,7.1285143
2247,16.586021
2248,5.095635
2249,0.4346674
2250,0.30481076
2251,1.2153424
2252,1.1207274
2253,1.5156178
2254,3.584113
2255,1.0841192
2256,1.9587697
2257,4.22826
2258,14.595913
2259,23.121313
2260,2.4412606
2261,8.1250305
2262,3.9593103
2263,17.621428
2264,15.641583
2265,23.039732
2266,13.15933
2267,1.1374837
2268,0.5608617
2269,4.0479007
2270,23.595858
2271,0.05094076
2272,2.3414452
2273,0.6100825
2274,0.37749994
2275,4.380365
2276,11.902266
2277,1.6765999
2278,4.818008
2279,1.5601938
2280,13.729044
2281,17.703886
2282,1.8181614
2283,15.966073
2284,18.097784
2285,0.32491013
2286,12.678495
2287,6.2843747
2288,14.278467
2289,9.297841
2290,4.176928
2291,0.9547936
2292,0.50449574
2293,2.1972837
2294,22.83196
2295,12.885082
2296,4.527472
2297,1.8327787
2298,0.09017287
2299,21.925175
2300,3.4810576
2301,4.616617
2302,24.020136
2303,0.34872162
2304,3.2689342
2305,3.4986396
2306,0.77653503
2307,4.6693563
2308,4.115303
2309,1.3684576
2310,4.7311063
2311,0.88477004
2312,4.1665874
2313,15.382379
2314,17.337246
2315,10.927772
2316,1.434996
2317,0.9125192
2318,21.181181
2319,0.99411047
2320,0.61779416
2321,1.4434857
2322,0.86182475
2323,2.5283072
2324,4.556447
2325,1.008723
2326,0.3742795
2327,0.44949716
2328,0.3727411
2329,-0.29411837
2330,2.7853332
2331,18.685686
2332,20.437815
2333,21.012165
2334,6.092228
2335,1.9536244
2336,7.5791364
2337,24.64073
2338,6.4734583
2339,4.2339997
2340,6.6128645
2341,0.20658931
2342,7.9695954
2343,1.0694577
2344,5.7545185
2345,1.9619551
2346,10.714654
2347,15.764235
2348,16.6118
2349,1.9705478
2350,26.153107
2351,22.228172
2352,5.509051
2353,6.0316205
2354,1.2822397
2355,9.86383
2356,22.214937
2357,3.9594457
2358,1.1765294
2359,10.905759
2360,1.7623836
2361,5.227316
2362,3.8556437
2363,14.670964
2364,9.472889
2365,2.1127775
2366,7.7267294
2367,0.5145618
2368,4.216407
2369,2.4111784
2370,8.421516
2371,12.061173
2372,0.5492463
2373,0.8733182
2374,0.36861384
2375,3.6521177
2376,9.528969
2377,4.324629
2378,7.379415
2379,23.40685
2380,3.0067096
2381,14.823433
2382,4.225401
2383,3.2799304
2384,1.4503894
2385,2.727548
2386,1.2550418
2387,3.6717067
2388,21.829573
2389,1.1700727
2390,17.372766
2391,4.301793
2392,4.407342
2393,2.850021
2394,6.348534
2395,22.190628
2396,13.486332
2397,1.2184776
2398,0.6212877
2399,9.507536
2400,0.9091773
2401,15.895749
2402,0.19011858
2403,1.7630821
2404,0.0821158
2405,-0.17206019
2406,0.16749868
2407,8.996241
2408,-0.06746495
2409,23.082453
2410,8.4798765
2411,2.0017118
2412,21.449268
2413,4.5019555
2414,0.9607698
2415,11.493285
2416,14.338904
2417,-0.038360253
2418,10.890078
2419,15.935459
2420,0.77142394
2421,0.7465149
2422,-0.2221627
2423,1.079274
2424,22.51339
2425,0.21265435
2426,9.316553
2427,1.3074925
2428,4.895168
2429,3.5787983
2430,8.345746
2431,18.372349
2432,2.9105914
2433,6.7775946
2434,0.78861904
2435,12.831202
2436,1.8898863
2437,-0.19842878
2438,5.013465
2439,1.2146167
2440,3.7340178
2441,14.953938
2442,6.010439
2443,0.2248268
2444,0.72907424
2445,1.3884773
2446,17.040253
2447,1.4773088
2448,7.559197
2449,5.887176
2450,6.806037
2451,0.5837194
2452,1.7472332
2453,8.358429
2454,2.6231778
2455,6.056762
2456,2.6529412
2457,7.693749
2458,18.59488
2459,1.7378923
2460,17.38757
2461,21.673708
2462,1.4081532
2463,0.14256725
2464,11.056348
2465,1.1390481
2466,8.98439
2467,3.8290935
2468,1.1373047
2469,18.049612
2470,4.0290046
2471,0.62527025
2472,19.569374
2473,1.3236346
2474,1.3148724
2475,15.499945
2476,18.074223
2477,1.9056052
2478,0.41803285
2479,1.6546519
2480,0.032272182
2481,9.208075
2482,8.027392
2483,3.996091
2484,0.8404546
2485,3.7797904
2486,16.326471
2487,3.6124964
2488,0.785066
2489,3.5799148
2490,0.5607933
2491,0.3848219
2492,4.04423
2493,0.41581458
2494,23.685675
2495,0.050666913
2496,0.10130343
2497,4.835954
2498,1.4918145
2499,15.400602
2500,0.32765085
2501,11.127216
2502,14.906175
2503,0.8365196
2504,0.4703198
2505,13.942238
2506,10.496616
2507,0.10931307
2508,2.5598652
2509,4.0923395
2510,2.0723655
2511,16.445887
2512,23.410883
2513,0.58182526
2514,13.821136
2515,13.696499
2516,1.2086124
2517,12.9671545
2518,4.603751
2519,0.053136505
2520,2.3503532
2521,6.3427424
2522,13.125593
2523,0.9435799
2524,23.708008
2525,7.8290596
2526,6.1209593
2527,0.048240855
2528,0.2896935
2529,8.502282
2530,3.1949534
2531,1.0612814
2532,1.3382834
2533,6.7977796
2534,14.363927
2535,3.0829778
2536,18.224648
2537,2.3706148
2538,3.097957
2539,0.5077208
2540,16.431519
2541,3.145819
2542,17.158257
2543,4.072696
2544,4.4172273
2545,1.5550108
2546,12.08324
2547,0.77795756
2548,-0.064517304
2549,4.545791
2550,0.035620183
2551,3.9060075
2552,7.4270544
2553,0.28112406
2554,19.366322
2555,2.4401844
2556,17.092266
2557,0.6495122
2558,3.3283346
2559,1.8112164
2560,18.663967
2561,0.61054593
2562,1.4247013
2563,3.7068005
2564,0.9176885
2565,0.8855474
2566,4.521383
2567,0.6823331
2568,2.8747866
2569,0.70050037
2570,2.7189434
2571,13.963031
2572,0.061792776
2573,3.3293364
2574,1.2514439
2575,0.6475754
2576,1.1289368
2577,0.10118444
2578,20.413004
2579,12.417787
2580,13.652736
2581,0.30212733
2582,3.6240997
2583,4.6105027
2584,14.373006
2585,1.2790139
2586,1.7571261
2587,3.1457691
2588,1.2046351
2589,1.3609809
2590,4.0041156
2591,23.969913
2592,1.0043087
2593,14.881508
2594,6.5515504
2595,13.545013
2596,13.812647
2597,18.764353
2598,1.011567
2599,14.771046
2600,25.746643
2601,0.5073985
2602,1.5870856
2603,19.429735
2604,21.854242
2605,2.6367373
2606,1.1702714
2607,22.215069
2608,2.8213258
2609,0.05913713
2610,5.7196183
2611,14.980432
2612,8.151393
2613,1.2313612
2614,1.3367376
2615,18.545506
2616,3.06485
2617,12.586834
2618,3.6097207
2619,17.506897
2620,2.914122
2621,0.19621386
2622,3.7325752
2623,22.955965
2624,3.0193548
2625,19.744194
2626,1.4105567
2627,1.438856
2628,2.669943
2629,26.153456
2630,15.125957
2631,14.936937
2632,0.8654523
2633,5.1575117
2634,21.282644
2635,0.8052851
2636,24.131897
2637,21.738266
2638,1.5184777
2639,0.5374125
2640,2.2688258
2641,20.977524
2642,1.5252395
2643,20.096128
2644,0.6795565
2645,0.46250826
2646,14.709583
2647,7.9668355
2648,0.7595267
2649,23.249426
2650,0.2423823
2651,15.9915905
2652,14.5301285
2653,-0.080960974
2654,0.79473317
2655,1.0803959
2656,1.7850704
2657,4.441093
2658,6.1207166
2659,4.06859
2660,11.396026
2661,4.893046
2662,15.667962
2663,2.1991282
2664,2.6390789
2665,1.94913
2666,5.8378263
2667,0.9659493
2668,-0.101175666
2669,2.1415992
2670,4.8382745
2671,2.7695956
2672,2.7033668
2673,4.3494887
2674,8.340141
2675,14.376606
2676,1.0014305
2677,0.4176742
2678,0.5696837
2679,4.5102224
2680,16.595564
2681,5.0227504
2682,5.685742
2683,1.2794654
2684,2.0857599
2685,0.71369004
2686,1.6038047
2687,8.073992
2688,1.0062677
2689,0.54697347
2690,14.877735
2691,6.0789413
2692,2.684277
2693,2.3065565
2694,-0.018663883
2695,14.434475
2696,4.8634863
2697,22.28845
2698,1.5089979
2699,17.320171
2700,1.3036484
2701,10.44527
2702,13.026042
2703,7.327496
2704,0.51906276
2705,16.773031
2706,3.1420617
2707,12.415534
2708,1.979708
2709,3.5599048
2710,2.0185452
2711,0.29629225
2712,3.9451222
2713,2.4138975
2714,0.51946354
2715,3.5153682
2716,2.666732
2717,0.9249042
2718,0.7489753
2719,5.4343376
2720,2.0899162
2721,1.4768087
2722,1.4954259
2723,22.502398
2724,26.812727
2725,0.28096363
2726,23.921412
2727,4.0274386
2728,13.308848
2729,19.054594
2730,4.2622423
2731,3.855867
2732,15.184807
2733,2.157353
2734,1.8968832
2735,0.5087506
2736,17.16847
2737,4.732409
2738,0.3067009
2739,6.0696363
2740,1.1632751
2741,21.344486
2742,1.9499781
2743,0.49655715
2744,15.13451
2745,16.459482
2746,17.114218
2747,12.151362
2748,0.17156243
2749,0.3004421
2750,14.150146
2751,3.4243727
2752,17.845692
2753,0.76676846
2754,14.238653
2755,2.6218286
2756,3.1810915
2757,0.1647195
2758,0.2301184
2759,4.4351335
2760,10.907401
2761,13.563027
2762,1.1630679
2763,0.10591605
2764,3.024118
2765,17.660967
2766,1.5319523
2767,0.25787008
2768,2.1206264
2769,1.3671987
2770,0.5239655
2771,3.7008228
2772,1.0280803
2773,18.899416
2774,10.198536
2775,3.765671
2776,6.37596
2777,13.0574045
2778,1.2273282
2779,0.09113165
2780,14.65419
2781,1.3359541
2782,22.76176
2783,0.46964952
2784,1.1767218
2785,21.232685
2786,3.7686565
2787,4.1894855
2788,4.3825793
2789,1.300092
2790,18.888933
2791,1.5142621
2792,5.4788713
2793,15.546155
2794,0.47244385
2795,15.731694
2796,6.8784785
2797,0.2923953
2798,1.2383604
2799,1.8440902
2800,23.003069
2801,2.2008722
2802,12.909011
2803,4.189233
2804,2.1065574
2805,0.8956232
2806,21.044071
2807,1.0081179
2808,14.965284
2809,0.9426613
2810,21.226505
2811,4.7021585
2812,0.5758928
2813,1.7088393
2814,3.7023332
2815,16.883966
2816,17.247128
2817,0.9719589
2818,17.711884
2819,12.960843
2820,3.6531038
2821,1.3797998
2822,0.17225379
2823,1.012598
2824,21.101322
2825,0.09921268
2826,3.0833564
2827,4.867199
2828,21.334011
2829,0.7654743
2830,1.032771
2831,6.7485642
2832,4.2254057
2833,0.4927214
2834,4.0782614
2835,0.6408931
2836,8.969614
2837,1.458378
2838,0.48981914
2839,4.3790007
2840,18.05067
2841,1.4786868
2842,4.188195
2843,2.6135902
2844,2.084585
2845,17.953981
2846,3.6137094
2847,11.581485
2848,20.470737
2849,4.8657436
2850,23.879948
2851,0.5719588
2852,16.209438
2853,27.577772
2854,0.6075902
2855,10.0827465
2856,10.681253
2857,2.8673537
2858,0.40125823
2859,19.861656
2860,0.18515924
2861,0.06409173
2862,1.1835527
2863,0.45151463
2864,4.3595123
2865,15.748133
2866,13.7824135
2867,1.598273
2868,4.9280214
2869,4.785418
2870,11.790828
2871,21.554272
2872,4.1620173
2873,9.803768
2874,0.1702282
2875,0.80646
2876,0.41457227
2877,4.3729563
2878,18.250023
2879,5.756049
2880,23.326323
2881,22.62915
2882,1.1807333
2883,4.4258094
2884,2.3289535
2885,0.5661759
2886,4.8716054
2887,0.7962061
2888,2.248223
2889,21.365974
2890,7.7864976
2891,4.3888416
2892,1.5253769
2893,0.88461745
2894,1.5256541
2895,0.69846404
2896,0.9137603
2897,3.2166178
2898,5.991269
2899,13.228212
2900,0.09296639
2901,4.609749
2902,11.392182
2903,15.345801
2904,-0.1590592
2905,14.783722
2906,21.601574
2907,0.27239776
2908,0.10197506
2909,1.8915138
2910,4.3449807
2911,2.0481043
2912,4.439872
2913,25.323544
2914,8.470821
2915,18.528112
2916,3.728
2917,5.373615
2918,11.0304575
2919,0.38539988
2920,7.9399104
2921,14.421485
2922,1.2601818
2923,2.9498842
2924,7.726792
2925,9.240245
2926,16.869946
2927,14.91316
2928,3.8274148
2929,0.1193556
2930,15.732909
2931,4.654616
2932,1.3330139
2933,16.129093
2934,22.846176
2935,16.87656
2936,15.385208
2937,6.064105
2938,23.88197
2939,10.9581175
2940,23.217878
2941,2.6400251
2942,20.11922
2943,21.634438
2944,4.686155
2945,2.8011954
2946,1.1738073
2947,9.686561
2948,0.31995448
2949,1.0921007
2950,9.7278185
2951,21.10461
2952,0.020239912
2953,1.5067385
2954,1.373764
2955,22.191658
2956,9.146008
2957,19.527065
2958,3.7209065
2959,3.9319997
2960,16.283186
2961,4.765942
2962,4.085188
2963,8.192377
2964,21.32434
2965,1.0322694
2966,5.100029
2967,3.176403
2968,10.306864
2969,13.631973
2970,3.835501
2971,0.3610214
2972,3.535628
2973,3.4597423
2974,1.2773416
2975,0.19163826
2976,1.3213608
2977,4.4478245
2978,13.254641
2979,5.453662
2980,-0.08890672
2981,4.665044
2982,2.3822722
2983,4.2749815
2984,4.2483697
2985,1.0404935
2986,3.7095077
2987,24.248226
2988,2.8023427
2989,1.4651592
2990,2.8959692
2991,0.4517345
2992,17.204222
2993,3.6107657
2994,1.918896
2995,1.3243115
2996,5.2209163
2997,1.340661
2998,4.3527117
2999,2.4906282
3000,3.9463935
3001,4.7421417
3002,1.1899371
3003,3.521108
3004,4.0427113
3005,12.769993
3006,0.87428296
3007,20.239645
3008,3.5330434
3009,5.6576695
3010,1.0470126
3011,14.983236
3012,15.479001
3013,2.121689
3014,0.0222288
3015,1.1661901
3016,0.28497255
3017,24.529627
3018,12.566994
3019,1.4406843
3020,3.536748
3021,13.258852
3022,8.302459
3023,1.6372733
3024,17.443666
3025,-0.068534106
3026,0.47605035
3027,14.362381
3028,3.0708501
3029,14.953932
3030,3.997002
3031,14.958796
3032,5.0414658
3033,0.4535495
3034,20.954498
3035,18.628126
3036,1.0123478
3037,15.671508
3038,4.9375224
3039,11.937406
3040,0.39518225
3041,15.007691
3042,19.964611
3043,20.377851
3044,21.513958
3045,0.27453706
3046,12.667119
3047,3.5206845
3048,4.6233873
3049,1.2218647
3050,0.43055087
3051,13.103687
3052,2.5472963
3053,6.6519957
3054,1.1017066
3055,20.935022
3056,4.861041
3057,3.2358322
3058,1.6947888
3059,17.03319
3060,1.2416508
3061,0.2021569
3062,3.3369453
3063,4.6650295
3064,22.37385
3065,2.8833754
3066,-0.049739987
3067,15.552576
3068,18.210234
3069,17.208313
3070,4.4070907
3071,15.025916
3072,0.37638116
3073,0.6346632
3074,0.9141669
3075,5.8590903
3076,0.361289
3077,1.432442
3078,0.11955856
3079,3.5805185
3080,-0.034463942
3081,0.919528
3082,1.1736108
3083,1.4349841
3084,5.4393125
3085,2.837295
3086,0.4825579
3087,14.180171
3088,13.731595
3089,26.241016
3090,1.863789
3091,6.75924
3092,2.607013
3093,18.016966
3094,2.8677273
3095,2.5753639
3096,1.2551899
3097,0.81370604
3098,11.676429
3099,14.08153
3100,0.43197563
3101,2.464184
3102,5.135446
3103,3.3553066
3104,0.083873786
3105,3.7520046
3106,0.9948596
3107,1.3395231
3108,0.516103
3109,0.26945156
3110,14.662308
3111,18.787327
3112,24.499926
3113,0.30553332
3114,3.2767477
3115,7.9079523
3116,9.172476
3117,19.41777
3118,4.670255
3119,4.5777516
3120,11.399585
3121,10.387538
3122,0.05515925
3123,5.0266695
3124,0.8957051
3125,0.8035637
3126,3.497761
3127,23.183407
3128,1.5737861
3129,12.368444
3130,3.6201682
3131,4.948928
3132,12.206859
3133,2.6407685
3134,18.283503
3135,1.1712844
3136,2.311875
3137,1.9540874
3138,7.4356985
3139,2.2904778
3140,21.493649
3141,1.4212204
3142,14.261814
3143,4.5604615
3144,1.3139311
3145,20.150534
3146,4.5804133
3147,1.5273471
3148,7.045304
3149,9.966823
3150,0.071377814
3151,4.980628
3152,4.505116
3153,-0.061537683
3154,18.74714
3155,4.980986
3156,1.3495567
3157,0.70394564
3158,1.6762334
3159,3.8610942
3160,0.29072088
3161,0.6796396
3162,5.8832855
3163,12.9008045
3164,1.0690743
3165,0.13763013
3166,5.748404
3167,1.3204964
3168,22.23949
3169,0.68492234
3170,14.560698
3171,4.2663417
3172,3.1417358
3173,16.946886
3174,3.1652317
3175,1.6760019
3176,2.5572963
3177,1.537572
3178,16.047537
3179,22.558863
3180,4.6272836
3181,15.686592
3182,1.9931452
3183,2.1910965
3184,13.784439
3185,7.3332915
3186,4.176445
3187,3.66665
3188,3.7027485
3189,1.3185867
3190,0.25236702
3191,2.2618556
3192,19.586075
3193,0.6985543
3194,5.1162443
3195,4.081679
3196,0.039620586
3197,1.0244162
3198,1.7939621
3199,10.401595
3200,5.9386992
3201,17.271029
3202,14.94613
3203,1.3547184
3204,1.2496793
3205,2.7842212
3206,22.474571
3207,0.3941854
3208,4.444825
3209,2.4859664
3210,3.315465
3211,16.556562
3212,0.2851596
3213,-0.04017958
3214,16.788454
3215,15.786837
3216,17.698412
3217,13.309228
3218,16.641058
3219,0.97390914
3220,7.225503
3221,23.67634
3222,8.040728
3223,12.682747
3224,1.8109821
3225,4.0621986
3226,8.906677
3227,3.5010982
3228,0.71832776
3229,10.364627
3230,1.0196344
3231,24.08104
3232,1.0281591
3233,22.563902
3234,3.1175895
3235,-0.08355239
3236,18.497513
3237,2.6694071
3238,0.3194057
3239,0.12519076
3240,1.6263795
3241,24.219795
3242,3.0622325
3243,4.8166943
3244,9.69953
3245,7.7233744
3246,3.8070319
3247,0.19829917
3248,1.4902725
3249,2.8660638
3250,3.4788039
3251,0.46239415
3252,4.8282547
3253,10.409811
3254,0.10368241
3255,4.3538313
3256,1.2853191
3257,3.9337454
3258,2.4626095
3259,1.3718451
3260,4.957453
3261,1.3524221
3262,1.0195699
3263,12.129334
3264,-0.32288992
3265,17.622786
3266,1.813562
3267,0.8915
3268,7.0692253
3269,0.8337681
3270,5.102837
3271,22.43709
3272,3.3282487
3273,19.987797
3274,2.2232902
3275,13.920342
3276,17.433455
3277,0.8047377
3278,11.365986
3279,2.390372
3280,0.5438411
3281,2.0403347
3282,1.9036912
3283,21.07881
3284,17.172176
3285,8.914973
3286,1.9623312
3287,14.35298
3288,18.46405
3289,11.1242695
3290,17.031162
3291,1.9660376
3292,0.835096
3293,16.76588
3294,3.0381877
3295,1.7851713
3296,4.2066236
3297,4.0210185
3298,1.2816908
3299,19.140684
3300,4.7441154
3301,3.095964
3302,21.844637
3303,2.3835843
3304,1.1336623
3305,22.970934
3306,4.1060457
3307,0.51647174
3308,15.881522
3309,4.9772787
3310,1.0589533
3311,11.380476
3312,19.554546
3313,3.6695096
3314,14.765479
3315,1.7391354
3316,3.858125
3317,1.0105407
3318,23.197603
3319,0.14070493
3320,1.134708
3321,0.83824503
3322,12.159311
3323,12.265248
3324,18.114376
3325,19.333746
3326,18.470684
3327,1.7939311
3328,17.517727
3329,0.8486061
3330,3.427011
3331,2.1601236
3332,1.1615459
3333,0.057285488
3334,1.9395039
3335,21.267706
3336,11.790939
3337,17.068375
3338,7.283059
3339,4.7926598
3340,4.813735
3341,15.88736
3342,1.330355
3343,0.8373158
3344,4.1854854
3345,1.6932857
3346,23.576128
3347,6.668628
3348,14.522502
3349,17.90912
3350,3.42732
3351,3.573932
3352,2.2140667
3353,1.1552879
3354,18.009893
3355,4.4496503
3356,2.039398
3357,1.0767483
3358,0.5291012
3359,2.0645275
3360,10.029767
3361,2.7749841
3362,4.6423554
3363,1.3570491
3364,5.050517
3365,3.4960294
3366,14.263976
3367,1.6325109
3368,3.8429163
3369,1.6894442
3370,13.3376465
3371,17.826122
3372,0.74061084
3373,10.795326
3374,0.2775018
3375,8.21108
3376,4.2434993
3377,5.7876916
3378,0.6986265
3379,22.147707
3380,0.5993
3381,14.242156
